Order_ID,Order_Date,Region,Country,Category,Sub_Category,Customer_Age,Gender,Sales,Quantity,Discount,Profit
ORD000286,2025-04-14,South,Canada,Furniture,Phone,43,Male,2851.88,7,0.25,1055.92
ORD000287,2023-03-21,East,UK,Clothing,Laptop,42,Male,2766.49,8,0.17,977.78
ORD000288,2022-10-22,West,UK,Clothing,Phone,33,Female,247.28,4,0.07,1310.65
ORD000289,2022-02-09,East,Canada,Furniture,Phone,38,Female,4090.04,8,0.2,126.39
ORD000290,2024-04-08,North,Canada,Electronics,Laptop,23,Female,3432.72,7,0.01,-111.14
ORD000291,2023-01-14,South,Canada,Office Supplies,Chair,61,Female,77.19,6,0.38,358.1
ORD000292,2022-11-07,East,Canada,Furniture,Laptop,43,Female,1635.53,2,0.28,809.86
ORD000293,2024-07-02,North,Canada,Clothing,Printer,64,Male,3015.94,6,0.24,180.86
ORD000294,2023-11-22,West,UK,Furniture,Table,39,Female,2161.1,3,0.36,39.81
ORD000295,2023-10-24,West,Canada,Clothing,Chair,55,Male,3169.31,8,0.39,1215.95
ORD000296,2024-07-12,West,Canada,Furniture,Printer,24,Male,385.25,3,0.12,-22.67
ORD000297,2022-10-30,East,USA,Furniture,Phone,42,Male,1641.12,1,0.36,305.93
ORD000298,2024-12-20,East,USA,Clothing,Printer,36,Female,1370.01,3,0.3,933.47
ORD000299,2024-04-09,North,UK,Electronics,Laptop,51,Female,428.85,8,0.07,1148.63
ORD000300,2023-12-02,East,Bangladesh,Furniture,Printer,27,Female,3696.57,3,0.14,592.0
ORD000301,2022-07-26,South,UK,Electronics,Table,31,Male,3842.25,3,0.36,1027.53
ORD000302,2024-06-02,North,Bangladesh,Clothing,Laptop,42,Male,1231.35,1,0.05,1107.56
ORD000303,2023-12-09,West,USA,Furniture,Shirt,63,Male,711.18,4,0.32,277.41
ORD000304,2023-01-24,North,Bangladesh,Clothing,Table,39,Male,1685.27,3,0.24,392.8
ORD000305,2025-07-09,West,Bangladesh,Clothing,Table,56,Female,1423.63,4,0.2,1100.58
ORD000306,2022-10-15,East,UK,Office Supplies,Printer,57,Male,3115.63,7,0.12,1018.28
ORD000307,2023-03-01,South,UK,Clothing,Laptop,39,Female,3885.99,2,0.06,1193.83
ORD000308,2025-11-23,North,USA,Furniture,Table,61,Female,3459.55,6,0.01,478.47
ORD000309,2024-11-23,South,India,Furniture,Laptop,32,Female,1169.27,8,0.19,1246.25
ORD000310,2023-11-24,North,India,Clothing,Chair,49,Male,2450.5,5,0.22,1045.31
ORD000311,2024-01-12,West,India,Office Supplies,Phone,49,Female,447.73,6,0.12,361.52
ORD000312,2024-09-05,East,Canada,Electronics,Laptop,18,Male,1008.01,7,0.02,-6.74
ORD000313,2022-01-25,West,Canada,Electronics,Chair,20,Male,4555.66,7,0.13,1418.39
ORD000314,2025-10-02,West,UK,Office Supplies,Phone,37,Male,785.59,6,0.02,-82.9
ORD000315,2023-08-25,East,India,Electronics,Phone,32,Female,4380.68,8,0.04,-168.98
ORD000316,2022-12-02,North,UK,Furniture,Table,29,Female,3293.71,9,0.38,438.07
ORD000317,2022-07-24,East,Bangladesh,Office Supplies,Shirt,48,Female,2442.95,9,0.12,1313.03
ORD000318,2023-12-21,West,USA,Clothing,Printer,57,Male,3631.05,4,0.27,186.18
ORD000319,2025-05-25,North,UK,Office Supplies,Table,35,Male,4888.76,4,0.13,392.93
ORD000320,2025-03-27,South,India,Clothing,Laptop,43,Female,3001.97,6,0.02,814.47
ORD000321,2022-03-09,West,USA,Furniture,Table,50,Female,4117.01,8,0.08,72.39
ORD000322,2024-07-11,North,Bangladesh,Office Supplies,Printer,34,Female,803.36,5,0.24,1438.76
ORD000323,2024-08-31,West,Bangladesh,Clothing,Table,42,Male,3631.86,5,0.17,988.07
ORD000324,2024-05-24,South,Bangladesh,Clothing,Phone,52,Female,860.63,9,0.28,507.47
ORD000325,2024-06-23,East,India,Office Supplies,Chair,19,Male,3350.09,3,0.29,933.99
ORD000326,2024-05-22,East,UK,Clothing,Laptop,20,Male,806.22,8,0.1,945.66
ORD000327,2025-06-30,East,Bangladesh,Furniture,Printer,59,Male,3217.14,9,0.35,1306.38
ORD000328,2022-10-03,North,Bangladesh,Clothing,Table,30,Female,3516.68,1,0.17,1470.89
ORD000329,2024-10-23,West,Canada,Clothing,Table,28,Male,2681.81,7,0.3,218.04
ORD000330,2024-11-11,West,India,Furniture,Chair,55,Male,2884.58,4,0.0,1493.59
ORD000331,2022-03-15,South,Bangladesh,Clothing,Laptop,48,Female,4003.6,4,0.11,597.91
ORD000332,2024-05-06,South,Canada,Furniture,Chair,27,Female,149.43,6,0.01,375.54
ORD000333,2024-11-02,East,Canada,Clothing,Table,24,Female,1710.97,9,0.26,340.85
ORD000334,2024-02-25,East,UK,Office Supplies,Table,46,Female,4174.32,4,0.25,1126.97
ORD000335,2025-09-19,West,USA,Furniture,Table,51,Female,4666.15,6,0.2,865.54
ORD000336,2024-03-07,West,Bangladesh,Clothing,Shirt,47,Female,2676.39,4,0.28,953.6
ORD000337,2025-08-30,East,UK,Clothing,Phone,38,Male,954.44,2,0.28,313.15
ORD000338,2023-03-21,South,Canada,Clothing,Chair,48,Female,1088.12,3,0.33,-56.92
ORD000339,2023-11-17,West,India,Furniture,Phone,36,Female,1659.61,2,0.04,1104.99
ORD000340,2025-02-20,South,India,Clothing,Phone,56,Male,1696.26,6,0.01,175.33
ORD000341,2022-02-28,South,Bangladesh,Clothing,Printer,34,Male,1356.24,9,0.05,1182.97
ORD000342,2024-07-26,West,Canada,Electronics,Table,48,Female,3339.47,5,0.11,208.6
ORD000343,2022-10-28,South,USA,Furniture,Laptop,61,Female,3523.98,6,0.3,447.05
ORD000344,2025-04-14,North,India,Furniture,Chair,42,Male,3362.56,6,0.01,604.71
ORD000345,2024-05-02,West,Canada,Clothing,Shirt,50,Male,3237.12,7,0.27,1497.17
ORD000346,2023-01-01,South,India,Electronics,Table,20,Female,1298.19,1,0.35,-161.55
ORD000347,2024-10-30,South,Bangladesh,Clothing,Phone,41,Male,3171.34,9,0.3,-85.83
ORD000348,2025-08-01,East,UK,Office Supplies,Table,22,Female,4812.61,4,0.05,1280.67
ORD000349,2024-11-01,North,Bangladesh,Office Supplies,Shirt,19,Male,52.08,4,0.39,541.85
ORD000350,2025-02-24,West,India,Furniture,Table,40,Female,3633.9,1,0.05,549.53
ORD000351,2022-12-09,West,Canada,Office Supplies,Phone,50,Male,4311.96,6,0.15,362.82
ORD000352,2023-06-15,South,UK,Electronics,Chair,55,Female,3987.14,4,0.14,561.9
ORD000353,2024-12-26,East,Canada,Electronics,Table,56,Male,2888.43,4,0.2,-139.44
ORD000354,2023-02-19,West,Bangladesh,Clothing,Phone,50,Female,4939.06,6,0.02,1166.04
ORD000355,2022-12-04,North,USA,Furniture,Shirt,48,Male,599.77,1,0.2,790.7
ORD000356,2023-12-08,West,UK,Furniture,Shirt,35,Male,2797.37,7,0.03,499.31
ORD000357,2023-06-19,North,Bangladesh,Furniture,Laptop,34,Female,4803.91,8,0.33,971.13
ORD000358,2023-06-14,North,Bangladesh,Electronics,Printer,42,Male,2777.81,9,0.08,-99.75
ORD000359,2023-07-26,South,Canada,Electronics,Phone,40,Male,1805.74,5,0.27,1120.79
ORD000360,2022-07-21,East,UK,Clothing,Printer,31,Male,3474.32,4,0.39,701.54
ORD000361,2024-02-18,South,Canada,Electronics,Laptop,27,Female,4609.85,2,0.05,917.31
ORD000362,2025-06-22,East,Canada,Office Supplies,Shirt,38,Female,3531.9,8,0.21,1094.39
ORD000363,2023-07-06,South,India,Electronics,Phone,30,Female,3673.54,4,0.04,-56.32
ORD000364,2025-02-04,East,USA,Electronics,Shirt,35,Male,401.16,8,0.08,1374.12
ORD000365,2023-04-13,West,India,Furniture,Shirt,64,Female,3922.21,5,0.17,928.36
ORD000366,2022-07-14,North,UK,Office Supplies,Chair,21,Male,4043.74,8,0.26,-111.82
ORD000367,2025-10-24,West,Bangladesh,Office Supplies,Chair,53,Female,2153.29,6,0.21,819.33
ORD000368,2023-07-01,East,Bangladesh,Clothing,Table,58,Male,4262.2,2,0.03,-18.13
ORD000369,2025-04-05,East,USA,Furniture,Table,50,Female,373.33,8,0.34,-192.47
ORD000370,2023-08-17,East,India,Clothing,Laptop,20,Male,3774.97,9,0.12,1151.27
ORD000371,2022-02-18,North,India,Electronics,Table,20,Male,2802.17,9,0.33,1385.31
ORD000372,2025-04-30,East,USA,Office Supplies,Laptop,24,Female,3013.32,6,0.1,-193.91
ORD000373,2023-08-14,East,USA,Clothing,Phone,59,Female,3919.73,3,0.27,1283.37
ORD000374,2023-08-04,East,Bangladesh,Clothing,Table,54,Female,4081.65,7,0.01,1324.73
ORD000375,2025-07-25,West,USA,Clothing,Laptop,24,Male,1732.56,6,0.31,998.28
ORD000376,2025-02-14,West,India,Clothing,Shirt,48,Female,2577.64,1,0.35,1263.25
ORD000377,2025-03-02,West,India,Office Supplies,Printer,36,Male,1524.05,1,0.01,187.04
ORD000378,2024-08-14,East,Bangladesh,Electronics,Shirt,23,Female,3157.21,4,0.22,1445.66
ORD000379,2023-09-18,West,Bangladesh,Furniture,Phone,43,Male,4116.46,1,0.18,1009.71
ORD000380,2022-03-27,East,Canada,Furniture,Printer,57,Female,2354.38,2,0.36,174.65
ORD000381,2022-12-19,North,Bangladesh,Clothing,Laptop,54,Male,2935.72,8,0.24,345.76
ORD000382,2023-11-04,East,Canada,Electronics,Shirt,57,Male,895.98,7,0.09,1183.67
ORD000383,2022-07-10,South,India,Electronics,Chair,59,Female,342.32,2,0.24,453.36
ORD000384,2023-07-23,North,Bangladesh,Furniture,Printer,22,Male,1991.73,2,0.33,-35.36
ORD000385,2023-08-03,West,Canada,Electronics,Table,34,Male,1258.7,5,0.18,75.86
ORD000386,2024-04-30,West,UK,Electronics,Shirt,22,Male,3763.93,7,0.08,426.08
ORD000387,2022-08-21,East,UK,Office Supplies,Table,61,Male,4175.26,6,0.27,1097.48
ORD000388,2024-09-20,North,UK,Office Supplies,Laptop,34,Male,4873.18,6,0.38,46.85
ORD000389,2022-12-17,South,USA,Furniture,Laptop,24,Male,3861.74,2,0.11,420.48
ORD000390,2023-06-01,North,India,Office Supplies,Phone,38,Male,2847.46,1,0.12,-199.66
ORD000391,2025-07-14,South,Bangladesh,Office Supplies,Table,31,Male,3031.78,7,0.31,-192.85
ORD000392,2024-08-31,East,Bangladesh,Clothing,Table,19,Male,489.73,2,0.04,-106.74
ORD000393,2022-03-23,East,Bangladesh,Office Supplies,Phone,43,Female,1468.88,1,0.35,55.49
ORD000394,2023-12-11,East,Canada,Electronics,Shirt,24,Female,1856.32,8,0.24,1235.47
ORD000395,2022-01-16,West,Bangladesh,Electronics,Shirt,58,Male,1721.72,6,0.36,341.81
ORD000396,2022-05-24,North,UK,Office Supplies,Laptop,33,Female,4671.17,1,0.39,1450.18
ORD000397,2023-08-09,East,UK,Clothing,Laptop,26,Male,1080.96,8,0.08,150.75
ORD000398,2023-12-20,East,Bangladesh,Office Supplies,Chair,56,Male,1804.21,5,0.05,153.1
ORD000399,2024-04-12,North,India,Electronics,Laptop,58,Male,378.51,8,0.26,301.62
ORD000400,2023-07-30,West,Canada,Electronics,Printer,54,Female,1756.06,9,0.33,234.42
ORD000401,2024-08-03,North,Canada,Furniture,Printer,53,Female,4034.25,6,0.24,1024.83
ORD000402,2022-01-06,South,UK,Electronics,Shirt,23,Female,1015.29,4,0.2,347.3
ORD000403,2023-12-11,North,Canada,Furniture,Printer,23,Female,4409.28,3,0.15,-37.55
ORD000404,2025-11-26,South,Bangladesh,Office Supplies,Shirt,45,Female,622.48,2,0.24,507.8
ORD000405,2022-09-16,North,USA,Office Supplies,Printer,45,Female,3293.61,6,0.18,1033.0
ORD000406,2025-01-20,West,USA,Clothing,Shirt,50,Male,3940.65,2,0.31,137.33
ORD000407,2024-01-22,East,Canada,Clothing,Shirt,21,Female,629.02,2,0.0,873.3
ORD000408,2024-09-09,West,UK,Clothing,Shirt,34,Male,1386.73,4,0.23,-140.32
ORD000409,2022-10-14,North,Bangladesh,Clothing,Printer,18,Female,4006.28,6,0.19,1019.94
ORD000410,2022-07-13,West,UK,Office Supplies,Table,51,Male,3635.77,4,0.27,880.32
ORD000411,2025-08-29,South,India,Office Supplies,Chair,37,Male,3857.22,4,0.21,651.36
ORD000412,2025-09-28,South,UK,Furniture,Laptop,53,Female,4331.71,7,0.15,737.92
ORD000413,2023-02-15,North,Canada,Office Supplies,Laptop,41,Female,3728.34,2,0.26,-179.04
ORD000414,2022-12-15,North,Canada,Office Supplies,Chair,60,Female,2249.73,5,0.28,204.41
ORD000415,2024-03-10,East,Bangladesh,Furniture,Printer,62,Male,2832.58,1,0.28,-62.4
ORD000416,2025-02-24,East,India,Clothing,Shirt,47,Male,3637.09,7,0.19,-97.39
ORD000417,2025-06-12,West,Canada,Furniture,Printer,28,Female,4197.69,2,0.03,832.95
ORD000418,2024-07-01,West,Bangladesh,Office Supplies,Shirt,48,Female,850.64,2,0.08,883.38
ORD000419,2024-11-28,East,India,Clothing,Laptop,45,Female,1269.06,9,0.19,867.79
ORD000420,2024-04-19,South,UK,Clothing,Laptop,28,Female,2870.02,9,0.09,852.32
ORD000421,2025-04-18,West,USA,Furniture,Printer,53,Male,3734.34,4,0.33,1037.19
ORD000422,2022-05-19,West,Bangladesh,Electronics,Laptop,42,Male,3861.42,2,0.27,1024.57
ORD000423,2025-08-25,West,UK,Clothing,Chair,46,Female,4431.77,8,0.27,242.31
ORD000424,2025-09-12,North,USA,Office Supplies,Shirt,56,Female,4373.6,2,0.31,821.68
ORD000425,2023-01-27,West,UK,Office Supplies,Shirt,40,Male,3934.79,1,0.07,1215.65
ORD000426,2025-03-21,North,India,Office Supplies,Table,28,Female,2357.03,5,0.22,1161.78
ORD000427,2025-10-15,West,India,Electronics,Printer,63,Female,380.14,2,0.14,255.95
ORD000428,2025-11-30,North,Canada,Clothing,Chair,26,Female,1212.84,3,0.05,1146.42
ORD000429,2024-04-16,West,UK,Clothing,Chair,51,Male,4759.57,3,0.22,51.35
ORD000430,2025-04-23,East,Bangladesh,Clothing,Table,60,Male,2584.95,7,0.23,908.75
ORD000431,2025-05-27,North,USA,Furniture,Table,61,Female,3180.25,7,0.36,179.11
ORD000432,2025-08-01,West,Canada,Office Supplies,Laptop,52,Male,644.27,8,0.08,-104.06
ORD000433,2023-11-16,South,UK,Furniture,Shirt,41,Male,226.32,1,0.13,1477.11
ORD000434,2024-08-29,North,India,Office Supplies,Shirt,33,Female,3335.72,5,0.38,72.33
ORD000435,2023-11-03,North,India,Electronics,Phone,51,Female,3373.58,8,0.33,1182.26
ORD000436,2024-01-10,West,Canada,Office Supplies,Shirt,46,Female,497.64,7,0.16,162.62
ORD000437,2025-01-29,South,Bangladesh,Office Supplies,Table,25,Male,2544.28,5,0.02,431.55
ORD000438,2024-08-06,South,Canada,Electronics,Chair,54,Female,4966.41,9,0.04,-118.69
ORD000439,2024-12-25,South,Canada,Electronics,Shirt,53,Female,2247.41,9,0.22,431.76
ORD000440,2022-01-31,East,Canada,Clothing,Printer,29,Female,70.8,3,0.17,285.52
ORD000441,2023-05-13,West,Canada,Electronics,Printer,48,Male,1402.27,8,0.21,340.54
ORD000442,2025-05-12,East,India,Office Supplies,Phone,24,Male,2463.3,6,0.22,815.07
ORD000443,2023-08-19,South,Bangladesh,Furniture,Shirt,31,Female,1629.32,3,0.2,1234.19
ORD000444,2022-12-27,East,India,Furniture,Table,64,Male,4854.04,5,0.31,85.73
ORD000445,2022-10-21,West,Bangladesh,Electronics,Chair,53,Male,1613.46,1,0.16,1057.19
ORD000446,2025-10-13,North,USA,Furniture,Printer,43,Male,2294.58,8,0.18,200.02
ORD000447,2023-06-19,West,USA,Clothing,Chair,39,Male,3262.49,2,0.37,435.85
ORD000448,2022-10-21,West,USA,Office Supplies,Chair,61,Male,680.69,4,0.27,1438.93
ORD000449,2025-09-27,South,USA,Electronics,Printer,29,Male,454.7,4,0.01,683.81
ORD000450,2023-11-30,North,Canada,Office Supplies,Printer,19,Female,486.36,6,0.38,235.11
ORD000451,2025-08-26,West,Canada,Office Supplies,Chair,48,Male,96.13,9,0.18,1198.62
ORD000452,2025-09-29,South,Bangladesh,Office Supplies,Chair,35,Female,4585.27,7,0.01,-29.18
ORD000453,2022-06-10,West,UK,Furniture,Laptop,49,Female,4850.77,6,0.37,-109.23
ORD000454,2025-02-20,West,USA,Furniture,Laptop,34,Male,3746.86,8,0.11,1098.94
ORD000455,2024-12-07,North,India,Electronics,Shirt,58,Male,3350.08,8,0.01,207.14
ORD000456,2025-11-02,North,Bangladesh,Electronics,Phone,52,Male,677.76,9,0.13,398.59
ORD000457,2023-03-18,East,UK,Electronics,Printer,62,Female,3693.84,2,0.15,1475.82
ORD000458,2023-09-15,West,USA,Furniture,Shirt,54,Female,2456.57,9,0.22,84.49
ORD000459,2024-02-01,North,USA,Clothing,Shirt,41,Female,2791.04,3,0.02,104.24
ORD000460,2023-05-11,South,UK,Office Supplies,Printer,40,Male,1419.97,3,0.4,1371.98
ORD000461,2022-08-05,South,USA,Electronics,Phone,54,Male,3217.34,4,0.22,73.46
ORD000462,2025-02-24,South,Bangladesh,Clothing,Table,50,Male,1444.75,1,0.37,1429.81
ORD000463,2024-02-08,West,India,Clothing,Laptop,22,Female,4730.25,8,0.05,296.84
ORD000464,2022-05-30,West,USA,Electronics,Table,51,Female,3892.36,2,0.16,1442.15
ORD000465,2024-10-21,South,UK,Furniture,Printer,46,Male,2596.8,5,0.15,1369.91
ORD000466,2023-06-28,West,Bangladesh,Clothing,Table,18,Male,3856.64,8,0.38,-21.23
ORD000467,2023-04-06,North,Canada,Clothing,Chair,42,Female,2099.48,6,0.31,404.27
ORD000468,2023-10-22,North,USA,Electronics,Laptop,42,Female,2619.98,5,0.1,1430.07
ORD000469,2023-07-13,South,Canada,Electronics,Shirt,57,Male,4790.09,5,0.37,540.91
ORD000470,2025-07-15,North,Bangladesh,Office Supplies,Table,53,Male,1665.45,6,0.12,-137.79
ORD000471,2024-02-07,West,UK,Office Supplies,Table,18,Male,1897.03,9,0.18,618.65
ORD000472,2023-06-09,South,India,Furniture,Printer,39,Male,1558.22,1,0.22,940.06
ORD000473,2023-07-22,South,India,Office Supplies,Phone,41,Female,4898.85,5,0.37,-83.59
ORD000474,2024-05-06,North,India,Electronics,Table,21,Male,4209.61,7,0.29,810.72
ORD000475,2022-04-17,North,Bangladesh,Office Supplies,Laptop,42,Female,333.8,5,0.0,1478.95
ORD000476,2023-01-07,South,India,Office Supplies,Printer,24,Female,1020.22,5,0.05,1271.99
ORD000477,2025-08-17,South,India,Office Supplies,Chair,27,Female,112.54,5,0.18,-192.22
ORD000478,2025-02-19,North,Bangladesh,Electronics,Chair,52,Female,4689.33,4,0.04,364.9
ORD000479,2025-02-13,North,Bangladesh,Furniture,Shirt,62,Female,3362.93,3,0.11,-28.79
ORD000480,2025-12-07,North,USA,Electronics,Laptop,49,Male,4228.92,2,0.07,211.97
ORD000481,2025-12-20,West,India,Electronics,Chair,46,Female,2938.09,1,0.0,1072.79
ORD000482,2022-08-26,North,UK,Office Supplies,Phone,19,Female,1618.99,7,0.03,818.17
ORD000483,2022-08-31,East,USA,Clothing,Table,33,Male,333.4,2,0.18,-45.56
ORD000484,2024-11-26,South,Canada,Clothing,Laptop,39,Female,3576.76,2,0.24,1030.5
ORD000485,2025-09-26,South,Bangladesh,Clothing,Shirt,31,Female,4378.44,3,0.21,1023.51
ORD000486,2022-08-24,East,UK,Electronics,Phone,21,Female,4609.94,6,0.31,-155.27
ORD000487,2025-11-08,North,India,Electronics,Shirt,32,Female,4212.37,9,0.19,534.42
ORD000488,2022-07-01,North,Canada,Furniture,Phone,49,Female,1897.26,7,0.09,983.83
ORD000489,2023-09-01,West,UK,Clothing,Phone,27,Female,3130.08,6,0.08,444.21
ORD000490,2023-06-09,East,India,Office Supplies,Laptop,40,Female,2977.07,7,0.12,1168.08
ORD000491,2023-05-26,South,India,Office Supplies,Phone,59,Female,436.51,9,0.1,928.38
ORD000492,2022-10-02,East,India,Office Supplies,Phone,62,Female,4275.81,3,0.2,1337.33
ORD000493,2023-11-12,East,India,Office Supplies,Printer,52,Male,3803.43,3,0.1,299.38
ORD000494,2025-10-05,West,Bangladesh,Furniture,Laptop,58,Male,4479.2,6,0.35,150.35
ORD000495,2022-04-28,North,Canada,Office Supplies,Chair,42,Female,2989.04,4,0.06,739.41
ORD000496,2023-03-03,East,India,Furniture,Phone,23,Male,2306.51,2,0.37,1494.82
ORD000497,2025-01-20,West,USA,Clothing,Table,28,Female,4936.19,7,0.24,139.56
ORD000498,2025-11-04,North,India,Electronics,Laptop,25,Male,3246.59,1,0.3,1.84
ORD000499,2025-10-01,South,Bangladesh,Furniture,Laptop,50,Female,2729.38,3,0.34,993.46
ORD000500,2022-07-02,South,USA,Furniture,Printer,48,Male,3882.05,7,0.1,1478.45
ORD000501,2023-09-27,East,India,Office Supplies,Table,32,Female,1195.14,7,0.31,326.48
ORD000502,2024-05-02,West,India,Clothing,Chair,39,Male,4508.48,5,0.07,556.38
ORD000503,2023-01-10,South,UK,Office Supplies,Chair,30,Female,3692.95,5,0.28,24.51
ORD000504,2022-05-25,East,USA,Office Supplies,Phone,53,Female,4493.2,6,0.34,756.38
ORD000505,2023-08-08,South,UK,Electronics,Shirt,60,Female,1872.76,9,0.06,958.1
ORD000506,2025-01-29,West,Bangladesh,Office Supplies,Table,53,Female,1467.95,1,0.23,823.96
ORD000507,2025-04-05,North,UK,Electronics,Chair,37,Male,4199.37,7,0.05,68.26
ORD000508,2024-10-05,North,India,Office Supplies,Chair,61,Female,2833.51,4,0.03,774.95
ORD000509,2025-12-15,East,Bangladesh,Electronics,Laptop,21,Female,3283.94,2,0.03,712.11
ORD000510,2023-08-06,South,UK,Electronics,Shirt,46,Male,3631.84,4,0.12,90.61
ORD000511,2024-02-24,West,USA,Furniture,Phone,48,Male,381.94,4,0.11,508.44
ORD000512,2023-08-05,East,UK,Office Supplies,Table,64,Female,2679.44,9,0.14,610.9
ORD000513,2022-04-07,East,UK,Office Supplies,Table,56,Male,1498.11,2,0.04,265.81
ORD000514,2022-05-01,South,Canada,Electronics,Printer,48,Female,2444.21,1,0.09,756.46
ORD000515,2025-10-02,North,UK,Electronics,Laptop,35,Male,3372.32,8,0.25,833.18
ORD000516,2025-04-18,South,UK,Clothing,Shirt,18,Female,3203.29,3,0.24,1166.69
ORD000517,2024-01-26,East,UK,Electronics,Phone,64,Male,878.99,2,0.02,187.48
ORD000518,2022-05-21,South,Bangladesh,Clothing,Chair,34,Female,4647.0,7,0.26,-75.91
ORD000519,2023-08-09,East,India,Clothing,Phone,38,Male,1714.22,1,0.4,354.23
ORD000520,2023-08-11,East,Canada,Furniture,Shirt,51,Female,444.46,5,0.1,-138.04
ORD000521,2023-04-06,East,Bangladesh,Furniture,Chair,51,Female,3772.5,2,0.23,994.13
ORD000522,2022-03-29,East,India,Office Supplies,Laptop,48,Male,3843.73,2,0.23,1448.64
ORD000523,2023-11-15,North,UK,Clothing,Chair,33,Male,4233.75,7,0.33,826.67
ORD000524,2022-02-27,North,UK,Office Supplies,Phone,51,Male,1972.53,9,0.16,1053.16
ORD000525,2022-11-24,South,India,Furniture,Chair,18,Male,2554.33,9,0.4,48.1
ORD000526,2024-03-10,North,India,Office Supplies,Shirt,51,Male,1265.37,8,0.12,911.95
ORD000527,2024-01-23,West,India,Office Supplies,Laptop,58,Male,3854.59,8,0.32,1407.6
ORD000528,2022-01-05,East,Canada,Clothing,Laptop,29,Female,4894.77,5,0.3,1026.03
ORD000529,2023-12-01,West,Canada,Clothing,Shirt,62,Female,3440.51,5,0.16,195.71
ORD000530,2025-02-18,South,Bangladesh,Furniture,Printer,38,Female,3555.63,9,0.01,1220.82
ORD000531,2024-10-30,East,India,Office Supplies,Printer,42,Female,4009.88,9,0.13,608.47
ORD000532,2025-08-29,South,Canada,Electronics,Printer,46,Male,61.52,1,0.29,334.79
ORD000533,2022-10-03,West,UK,Clothing,Printer,30,Female,1663.84,1,0.27,751.83
ORD000534,2025-04-09,West,India,Furniture,Shirt,51,Female,843.4,5,0.16,19.87
ORD000535,2022-06-16,North,Bangladesh,Electronics,Chair,23,Male,2223.54,4,0.29,1415.66
ORD000536,2023-09-17,North,Canada,Office Supplies,Chair,53,Female,2135.57,3,0.03,770.33
ORD000537,2023-09-03,East,Canada,Office Supplies,Phone,44,Female,1703.86,7,0.14,979.71
ORD000538,2024-03-09,East,UK,Clothing,Shirt,21,Male,3619.7,2,0.11,1296.39
ORD000539,2023-07-06,South,Canada,Clothing,Phone,49,Male,1863.67,1,0.29,1486.41
ORD000540,2022-11-15,South,UK,Office Supplies,Table,44,Male,600.07,4,0.32,770.19
ORD000541,2023-01-24,South,Canada,Clothing,Table,28,Male,893.59,2,0.35,1074.94
ORD000542,2024-12-16,West,UK,Electronics,Printer,22,Female,1933.79,9,0.25,13.53
ORD000543,2022-06-01,South,USA,Electronics,Printer,53,Female,2000.67,8,0.11,-181.82
ORD000544,2022-03-27,North,USA,Furniture,Shirt,19,Female,936.52,3,0.06,861.83
ORD000545,2025-03-11,East,Bangladesh,Electronics,Chair,19,Male,1134.4,7,0.19,471.32
ORD000546,2025-04-29,South,Canada,Electronics,Shirt,51,Female,3107.03,8,0.3,257.94
ORD000547,2023-05-10,West,Bangladesh,Clothing,Shirt,46,Male,3590.74,1,0.24,1088.63
ORD000548,2022-12-02,North,Canada,Electronics,Phone,19,Female,4382.32,7,0.06,1034.23
